# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-19 15:10:29 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14187500 SOUTH SANTIAM RIVER AT WATERLOO, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14187500
#            TS   parameter     statistic     Description
#        114080       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	114080_00060_00003	114080_00060_00003_cd
USGS	14187500	1948-07-28	570	A
USGS	14187500	1948-07-29	498	A
USGS	14187500	1948-07-30	430	A
USGS	14187500	1948-07-31	402	A
USGS	14187500	1948-08-01	382	A
USGS	14187500	1948-08-02	369	A
USGS	14187500	1948-08-03	349	A
USGS	14187500	1948-08-04	349	A
USGS	14187500	1948-08-05	349	A
USGS	14187500	1948-08-06	337	A
USGS	14187500	1948-08-07	314	A
USGS	14187500	1948-08-08	308	A
USGS	14187500	1948-08-09	303	A
USGS	14187500	1948-08-10	291	A
USGS	14187500	1948-08-11	291	A
USGS	14187500	1948-08-12	281	A
USGS	14187500	1948-08-13	276	A
USGS	14187500	1948-08-14	276	A
USGS	14187500	1948-08-15	326	A
USGS	14187500	1948-08-16	349	A
USGS	14187500	1948-08-17	343	A
USGS	14187500	1948-08-18	356	A
USGS	14187500	1948-08-19	303	A
USGS	14187500	1948-08-20	286	A
USGS	14187500	1948-08-21	281	A
USGS	14187500	1948-08-22	286	A
USGS	14187500	1948-08-23	375	A
USGS	14187500	1948-08-24	452	A
USGS	14187500	1948-08-25	362	A
USGS	14187500	1948-08-26	308	A
USGS	14187500	1948-08-27	286	A
USGS	14187500	1948-08-28	266	A
USGS	14187500	1948-08-29	251	A
USGS	14187500	1948-08-30	246	A
USGS	14187500	1948-08-31	256	A
USGS	14187500	1948-09-01	246	A
USGS	14187500	1948-09-02	241	A
USGS	14187500	1948-09-03	241	A
USGS	14187500	1948-09-04	251	A
USGS	14187500	1948-09-05	241	A
USGS	14187500	1948-09-06	224	A
USGS	14187500	1948-09-07	216	A
USGS	14187500	1948-09-08	207	A
USGS	14187500	1948-09-09	203	A
USGS	14187500	1948-09-10	203	A
USGS	14187500	1948-09-11	195	A
USGS	14187500	1948-09-12	192	A
USGS	14187500	1948-09-13	188	A
USGS	14187500	1948-09-14	192	A
USGS	14187500	1948-09-15	199	A
USGS	14187500	1948-09-16	212	A
USGS	14187500	1948-09-17	199	A
USGS	14187500	1948-09-18	199	A
USGS	14187500	1948-09-19	195	A
USGS	14187500	1948-09-20	192	A
USGS	14187500	1948-09-21	185	A
USGS	14187500	1948-09-22	203	A
USGS	14187500	1948-09-23	1010	A
USGS	14187500	1948-09-24	1240	A
USGS	14187500	1948-09-25	853	A
USGS	14187500	1948-09-26	1000	A
USGS	14187500	1948-09-27	1780	A
USGS	14187500	1948-09-28	1320	A
USGS	14187500	1948-09-29	1150	A
USGS	14187500	1948-09-30	916	A
USGS	14187500	1948-10-01	745	A
USGS	14187500	1948-10-02	646	A
USGS	14187500	1948-10-03	570	A
USGS	14187500	1948-10-04	1580	A
USGS	14187500	1948-10-05	3260	A
USGS	14187500	1948-10-06	3990	A
USGS	14187500	1948-10-07	4640	A
USGS	14187500	1948-10-08	2750	A
USGS	14187500	1948-10-09	1950	A
USGS	14187500	1948-10-10	1550	A
USGS	14187500	1948-10-11	1720	A
USGS	14187500	1948-10-12	1450	A
USGS	14187500	1948-10-13	1250	A
USGS	14187500	1948-10-14	1100	A
USGS	14187500	1948-10-15	985	A
USGS	14187500	1948-10-16	916	A
USGS	14187500	1948-10-17	844	A
USGS	14187500	1948-10-18	781	A
USGS	14187500	1948-10-19	745	A
USGS	14187500	1948-10-20	691	A
USGS	14187500	1948-10-21	655	A
USGS	14187500	1948-10-22	612	A
USGS	14187500	1948-10-23	587	A
USGS	14187500	1948-10-24	587	A
USGS	14187500	1948-10-25	604	A
USGS	14187500	1948-10-26	554	A
USGS	14187500	1948-10-27	522	A
USGS	14187500	1948-10-28	514	A
USGS	14187500	1948-10-29	530	A
USGS	14187500	1948-10-30	522	A
USGS	14187500	1948-10-31	604	A
USGS	14187500	1948-11-01	817	A
USGS	14187500	1948-11-02	1370	A
USGS	14187500	1948-11-03	3540	A
USGS	14187500	1948-11-04	3040	A
USGS	14187500	1948-11-05	2160	A
USGS	14187500	1948-11-06	1910	A
USGS	14187500	1948-11-07	1620	A
USGS	14187500	1948-11-08	1410	A
USGS	14187500	1948-11-09	1280	A
USGS	14187500	1948-11-10	1160	A
USGS	14187500	1948-11-11	1080	A
USGS	14187500	1948-11-12	1020	A
USGS	14187500	1948-11-13	955	A
USGS	14187500	1948-11-14	965	A
USGS	14187500	1948-11-15	2180	A
USGS	14187500	1948-11-16	3500	A
USGS	14187500	1948-11-17	4530	A
USGS	14187500	1948-11-18	3330	A
USGS	14187500	1948-11-19	5720	A
USGS	14187500	1948-11-20	6940	A
USGS	14187500	1948-11-21	4770	A
USGS	14187500	1948-11-22	3850	A
USGS	14187500	1948-11-23	3890	A
USGS	14187500	1948-11-24	11100	A
USGS	14187500	1948-11-25	8350	A
USGS	14187500	1948-11-26	6410	A
USGS	14187500	1948-11-27	4770	A
USGS	14187500	1948-11-28	5980	A
USGS	14187500	1948-11-29	6910	A
USGS	14187500	1948-11-30	5700	A
USGS	14187500	1948-12-01	5000	A
USGS	14187500	1948-12-02	10300	A
USGS	14187500	1948-12-03	8860	A
USGS	14187500	1948-12-04	6000	A
USGS	14187500	1948-12-05	5630	A
USGS	14187500	1948-12-06	5230	A
USGS	14187500	1948-12-07	10500	A
USGS	14187500	1948-12-08	11800	A
USGS	14187500	1948-12-09	13000	A
USGS	14187500	1948-12-10	16600	A
USGS	14187500	1948-12-11	19900	A
USGS	14187500	1948-12-12	33500	A
USGS	14187500	1948-12-13	15700	A
USGS	14187500	1948-12-14	9670	A
USGS	14187500	1948-12-15	6830	A
USGS	14187500	1948-12-16	5270	A
USGS	14187500	1948-12-17	4300	A
USGS	14187500	1948-12-18	3580	A
USGS	14187500	1948-12-19	3220	A
USGS	14187500	1948-12-20	4260	A
USGS	14187500	1948-12-21	3870	A
USGS	14187500	1948-12-22	3290	A
USGS	14187500	1948-12-23	2860	A
USGS	14187500	1948-12-24	2590	A
USGS	14187500	1948-12-25	2360	A
USGS	14187500	1948-12-26	2140	A
USGS	14187500	1948-12-27	1990	A
USGS	14187500	1948-12-28	1860	A
USGS	14187500	1948-12-29	2590	A
USGS	14187500	1948-12-30	2460	A
USGS	14187500	1948-12-31	2610	A
USGS	14187500	1949-01-01	3500	A
USGS	14187500	1949-01-02	2900	A
USGS	14187500	1949-01-03	2380	A
USGS	14187500	1949-01-04	2120	A
USGS	14187500	1949-01-05	1980	A
USGS	14187500	1949-01-06	1890	A
USGS	14187500	1949-01-07	2120	A
USGS	14187500	1949-01-08	2360	A
USGS	14187500	1949-01-09	2050	A
USGS	14187500	1949-01-10	1780	A
USGS	14187500	1949-01-11	1700	A
USGS	14187500	1949-01-12	1680	A
USGS	14187500	1949-01-13	1630	A
USGS	14187500	1949-01-14	1570	A
USGS	14187500	1949-01-15	1450	A
USGS	14187500	1949-01-16	1320	A
USGS	14187500	1949-01-17	1280	A
USGS	14187500	1949-01-18	1250	A
USGS	14187500	1949-01-19	1180	A
USGS	14187500	1949-01-20	1090	A
USGS	14187500	1949-01-21	1090	A
USGS	14187500	1949-01-22	1070	A
USGS	14187500	1949-01-23	981	A
USGS	14187500	1949-01-24	870	A
USGS	14187500	1949-01-25	870	A
USGS	14187500	1949-01-26	992	A
USGS	14187500	1949-01-27	1060	A
USGS	14187500	1949-01-28	920	A
USGS	14187500	1949-01-29	860	A
USGS	14187500	1949-01-30	870	A
USGS	14187500	1949-01-31	860	A
USGS	14187500	1949-02-01	840	A
USGS	14187500	1949-02-02	820	A
USGS	14187500	1949-02-03	870	A
USGS	14187500	1949-02-04	920	A
USGS	14187500	1949-02-05	860	A
USGS	14187500	1949-02-06	981	A
USGS	14187500	1949-02-07	1000	A
USGS	14187500	1949-02-08	960	A
USGS	14187500	1949-02-09	1140	A
USGS	14187500	1949-02-10	5770	A
USGS	14187500	1949-02-11	5580	A
USGS	14187500	1949-02-12	3330	A
USGS	14187500	1949-02-13	2470	A
USGS	14187500	1949-02-14	2160	A
USGS	14187500	1949-02-15	2610	A
USGS	14187500	1949-02-16	5680	A
USGS	14187500	1949-02-17	14600	A
USGS	14187500	1949-02-18	35700	A
USGS	14187500	1949-02-19	23600	A
USGS	14187500	1949-02-20	13800	A
USGS	14187500	1949-02-21	9580	A
USGS	14187500	1949-02-22	16400	A
USGS	14187500	1949-02-23	19900	A
USGS	14187500	1949-02-24	12200	A
USGS	14187500	1949-02-25	9430	A
USGS	14187500	1949-02-26	8440	A
USGS	14187500	1949-02-27	7380	A
USGS	14187500	1949-02-28	6490	A
USGS	14187500	1949-03-01	6080	A
USGS	14187500	1949-03-02	5630	A
USGS	14187500	1949-03-03	5390	A
USGS	14187500	1949-03-04	5130	A
USGS	14187500	1949-03-05	5020	A
USGS	14187500	1949-03-06	4690	A
USGS	14187500	1949-03-07	4240	A
USGS	14187500	1949-03-08	3930	A
USGS	14187500	1949-03-09	3870	A
USGS	14187500	1949-03-10	3520	A
USGS	14187500	1949-03-11	3350	A
USGS	14187500	1949-03-12	3330	A
USGS	14187500	1949-03-13	3350	A
USGS	14187500	1949-03-14	3650	A
USGS	14187500	1949-03-15	3850	A
USGS	14187500	1949-03-16	5460	A
USGS	14187500	1949-03-17	5980	A
USGS	14187500	1949-03-18	6990	A
USGS	14187500	1949-03-19	7050	A
USGS	14187500	1949-03-20	6970	A
USGS	14187500	1949-03-21	7460	A
USGS	14187500	1949-03-22	6590	A
USGS	14187500	1949-03-23	5460	A
USGS	14187500	1949-03-24	4710	A
USGS	14187500	1949-03-25	4110	A
USGS	14187500	1949-03-26	4050	A
USGS	14187500	1949-03-27	4840	A
USGS	14187500	1949-03-28	4380	A
USGS	14187500	1949-03-29	3850	A
USGS	14187500	1949-03-30	3790	A
USGS	14187500	1949-03-31	3350	A
USGS	14187500	1949-04-01	3090	A
USGS	14187500	1949-04-02	2880	A
USGS	14187500	1949-04-03	2640	A
USGS	14187500	1949-04-04	2580	A
USGS	14187500	1949-04-05	3150	A
USGS	14187500	1949-04-06	3610	A
USGS	14187500	1949-04-07	4090	A
USGS	14187500	1949-04-08	4110	A
USGS	14187500	1949-04-09	3970	A
USGS	14187500	1949-04-10	4530	A
USGS	14187500	1949-04-11	5230	A
USGS	14187500	1949-04-12	4820	A
USGS	14187500	1949-04-13	4150	A
USGS	14187500	1949-04-14	3710	A
USGS	14187500	1949-04-15	3710	A
USGS	14187500	1949-04-16	4340	A
USGS	14187500	1949-04-17	4910	A
USGS	14187500	1949-04-18	4820	A
USGS	14187500	1949-04-19	4640	A
USGS	14187500	1949-04-20	4730	A
USGS	14187500	1949-04-21	4880	A
USGS	14187500	1949-04-22	5340	A
USGS	14187500	1949-04-23	5580	A
USGS	14187500	1949-04-24	5550	A
USGS	14187500	1949-04-25	4340	A
USGS	14187500	1949-04-26	3670	A
USGS	14187500	1949-04-27	3560	A
USGS	14187500	1949-04-28	3990	A
USGS	14187500	1949-04-29	4950	A
USGS	14187500	1949-04-30	4710	A
USGS	14187500	1949-05-01	14600	A
USGS	14187500	1949-05-02	27400	A
USGS	14187500	1949-05-03	13700	A
USGS	14187500	1949-05-04	8650	A
USGS	14187500	1949-05-05	6150	A
USGS	14187500	1949-05-06	4950	A
USGS	14187500	1949-05-07	4690	A
USGS	14187500	1949-05-08	4840	A
USGS	14187500	1949-05-09	4770	A
USGS	14187500	1949-05-10	4950	A
USGS	14187500	1949-05-11	5270	A
USGS	14187500	1949-05-12	5650	A
USGS	14187500	1949-05-13	5780	A
USGS	14187500	1949-05-14	5060	A
USGS	14187500	1949-05-15	4530	A
USGS	14187500	1949-05-16	3890	A
USGS	14187500	1949-05-17	3420	A
USGS	14187500	1949-05-18	2930	A
USGS	14187500	1949-05-19	2760	A
USGS	14187500	1949-05-20	2660	A
USGS	14187500	1949-05-21	2880	A
USGS	14187500	1949-05-22	2750	A
USGS	14187500	1949-05-23	2490	A
USGS	14187500	1949-05-24	2410	A
USGS	14187500	1949-05-25	2420	A
USGS	14187500	1949-05-26	2540	A
USGS	14187500	1949-05-27	2410	A
USGS	14187500	1949-05-28	2140	A
USGS	14187500	1949-05-29	1950	A
USGS	14187500	1949-05-30	1740	A
USGS	14187500	1949-05-31	1680	A
USGS	14187500	1949-06-01	1990	A
USGS	14187500	1949-06-02	2020	A
USGS	14187500	1949-06-03	1790	A
USGS	14187500	1949-06-04	1700	A
USGS	14187500	1949-06-05	1850	A
USGS	14187500	1949-06-06	2050	A
USGS	14187500	1949-06-07	2030	A
USGS	14187500	1949-06-08	1750	A
USGS	14187500	1949-06-09	1550	A
USGS	14187500	1949-06-10	1520	A
USGS	14187500	1949-06-11	1490	A
USGS	14187500	1949-06-12	1320	A
USGS	14187500	1949-06-13	1210	A
USGS	14187500	1949-06-14	1160	A
USGS	14187500	1949-06-15	1090	A
USGS	14187500	1949-06-16	1020	A
USGS	14187500	1949-06-17	940	A
USGS	14187500	1949-06-18	860	A
USGS	14187500	1949-06-19	840	A
USGS	14187500	1949-06-20	820	A
USGS	14187500	1949-06-21	800	A
USGS	14187500	1949-06-22	780	A
USGS	14187500	1949-06-23	734	A
USGS	14187500	1949-06-24	698	A
USGS	14187500	1949-06-25	672	A
USGS	14187500	1949-06-26	672	A
USGS	14187500	1949-06-27	698	A
USGS	14187500	1949-06-28	632	A
USGS	14187500	1949-06-29	752	A
USGS	14187500	1949-06-30	830	A
USGS	14187500	1949-07-01	664	A
USGS	14187500	1949-07-02	608	A
USGS	14187500	1949-07-03	576	A
USGS	14187500	1949-07-04	536	A
USGS	14187500	1949-07-05	520	A
USGS	14187500	1949-07-06	506	A
USGS	14187500	1949-07-07	472	A
USGS	14187500	1949-07-08	459	A
USGS	14187500	1949-07-09	452	A
USGS	14187500	1949-07-10	440	A
USGS	14187500	1949-07-11	422	A
USGS	14187500	1949-07-12	398	A
USGS	14187500	1949-07-13	392	A
USGS	14187500	1949-07-14	381	A
USGS	14187500	1949-07-15	364	A
USGS	14187500	1949-07-16	342	A
USGS	14187500	1949-07-17	336	A
USGS	14187500	1949-07-18	331	A
USGS	14187500	1949-07-19	331	A
USGS	14187500	1949-07-20	331	A
USGS	14187500	1949-07-21	326	A
USGS	14187500	1949-07-22	316	A
USGS	14187500	1949-07-23	306	A
USGS	14187500	1949-07-24	306	A
USGS	14187500	1949-07-25	316	A
USGS	14187500	1949-07-26	321	A
USGS	14187500	1949-07-27	316	A
USGS	14187500	1949-07-28	296	A
USGS	14187500	1949-07-29	282	A
USGS	14187500	1949-07-30	272	A
USGS	14187500	1949-07-31	265	A
USGS	14187500	1949-08-01	259	A
USGS	14187500	1949-08-02	254	A
USGS	14187500	1949-08-03	246	A
USGS	14187500	1949-08-04	241	A
USGS	14187500	1949-08-05	233	A
USGS	14187500	1949-08-06	229	A
USGS	14187500	1949-08-07	233	A
USGS	14187500	1949-08-08	237	A
USGS	14187500	1949-08-09	237	A
USGS	14187500	1949-08-10	229	A
USGS	14187500	1949-08-11	225	A
USGS	14187500	1949-08-12	225	A
USGS	14187500	1949-08-13	225	A
USGS	14187500	1949-08-14	225	A
USGS	14187500	1949-08-15	208	A
USGS	14187500	1949-08-16	204	A
USGS	14187500	1949-08-17	200	A
USGS	14187500	1949-08-18	196	A
USGS	14187500	1949-08-19	193	A
USGS	14187500	1949-08-20	189	A
USGS	14187500	1949-08-21	193	A
USGS	14187500	1949-08-22	189	A
USGS	14187500	1949-08-23	178	A
USGS	14187500	1949-08-24	174	A
USGS	14187500	1949-08-25	174	A
USGS	14187500	1949-08-26	170	A
USGS	14187500	1949-08-27	167	A
USGS	14187500	1949-08-28	163	A
USGS	14187500	1949-08-29	160	A
USGS	14187500	1949-08-30	156	A
USGS	14187500	1949-08-31	160	A
USGS	14187500	1949-09-01	163	A
USGS	14187500	1949-09-02	156	A
USGS	14187500	1949-09-03	146	A
USGS	14187500	1949-09-04	143	A
USGS	14187500	1949-09-05	140	A
USGS	14187500	1949-09-06	140	A
USGS	14187500	1949-09-07	140	A
USGS	14187500	1949-09-08	140	A
USGS	14187500	1949-09-09	140	A
USGS	14187500	1949-09-10	153	A
USGS	14187500	1949-09-11	170	A
USGS	14187500	1949-09-12	178	A
USGS	14187500	1949-09-13	160	A
USGS	14187500	1949-09-14	150	A
USGS	14187500	1949-09-15	178	A
USGS	14187500	1949-09-16	880	A
USGS	14187500	1949-09-17	800	A
USGS	14187500	1949-09-18	466	A
USGS	14187500	1949-09-19	336	A
USGS	14187500	1949-09-20	272	A
USGS	14187500	1949-09-21	241	A
USGS	14187500	1949-09-22	225	A
USGS	14187500	1949-09-23	208	A
USGS	14187500	1949-09-24	200	A
USGS	14187500	1949-09-25	193	A
USGS	14187500	1949-09-26	189	A
USGS	14187500	1949-09-27	182	A
USGS	14187500	1949-09-28	174	A
USGS	14187500	1949-09-29	174	A
USGS	14187500	1949-09-30	185	A
USGS	14187500	1949-10-01	182	A
USGS	14187500	1949-10-02	170	A
USGS	14187500	1949-10-03	163	A
USGS	14187500	1949-10-04	170	A
USGS	14187500	1949-10-05	1170	A
USGS	14187500	1949-10-06	1580	A
USGS	14187500	1949-10-07	1850	A
USGS	14187500	1949-10-08	1000	A
USGS	14187500	1949-10-09	919	A
USGS	14187500	1949-10-10	3310	A
USGS	14187500	1949-10-11	2540	A
USGS	14187500	1949-10-12	2130	A
USGS	14187500	1949-10-13	1500	A
USGS	14187500	1949-10-14	1130	A
USGS	14187500	1949-10-15	950	A
USGS	14187500	1949-10-16	780	A
USGS	14187500	1949-10-17	656	A
USGS	14187500	1949-10-18	648	A
USGS	14187500	1949-10-19	576	A
